stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
PI97,,PI97-Avenida El Olimpo / Esq. Avenida Sur,-33.521727382365,-70.7752671228616,
PI98,,PI98-Avenida El Olimpo / Esq. Avenida Portales,-33.5182691334048,-70.7753213444555,
PA465,,PA465-Parada 5 / (M) Parque O'Higgins,-33.4605024269927,-70.6556185167402,
PA466,,PA466-Lord Cochrane / Esq. Eyzaguirre,-33.4536996028519,-70.6540948969396,
PA467,,PA467-Lord Cochrane / Esq. Eleuterio Ramírez,-33.450538168496,-70.6545404923342,
PA468,,PA468-Lord Cochrane / Esq. Tarapacá,-33.4481777692899,-70.6549023060697,
PA86,,PA86-Parada 9 / (M) La Moneda,-33.4454675415878,-70.6574153995628,
PI157,,PI157-Avenida El Olimpo / Esq. Avenida Sur,-33.5212276685643,-70.7754011828095,
PI158,,PI158-Avenida El Olimpo / Esq. Nueva San Martín,-33.5242135106962,-70.7754632857256,
PI159,,PI159-Avenida El Olimpo / Esq. Nido De Aguila,-33.5268690528941,-70.7751654793202,
PI160,,PI160-Avenida El Olimpo / Esq. Av. Alfredo Silva,-33.5300499527539,-70.772883148489,
PI616,,PI616-Sergio Silva / Esq. Liceo,-33.5332269542888,-70.7769666478734,
PJ1684,,PJ1684-Avenida La Estrella / Esq. Lebreles,-33.4649256282017,-70.7534053940352,
PJ253,,PJ253-Avenida La Estrella / Esq. El Abeto,-33.4582119393278,-70.7515412593939,
PJ254,,PJ254-Avenida La Estrella / Esq. Avenida La Travesia,-33.4560822050899,-70.75094435925,
PJ549,,PJ549-Avenida La Travesía / Esq. Estados Unidos,-33.4566425705467,-70.7476656400405,
PJ550,,PJ550-Avenida La Travesía / Esq. Mar De Drake,-33.4570518956925,-70.7453714978503,
PJ551,,PJ551-Avenida La Travesía / Esq. Juan Guzmán C.,-33.4576632277524,-70.7418570294896,
PJ552,,PJ552-Avenida La Travesía / Esq. Los Tucanes,-33.4582059541471,-70.7389823664876,
PI754,,PI754-Av. Gral. Oscar Bonilla / Esq. Ministro Gana,-33.4566718498911,-70.7186522759864,
PJ96,,PJ96-Parada 5 / (M) Pajaritos,-33.4569900954402,-70.7169694355571,
PI457,,PI457-Parada 3 / (M) Ecuador,-33.456324908131,-70.7005461213528,
PI339,,PI339-Parada 3 / Concón,-33.45524619639,-70.6959548221143,
PI439,,PI439-Parada 3 / (M) Universidad De Santiago,-33.4533995513181,-70.6878845316128,
PA469,,PA469-Parada 8 / Plaza Ercilla,-33.4564723953433,-70.6594419646629,
PD643,,PD643-Parada 1 / Suárez Mujica,-33.4587926268336,-70.6234732494716,
PA470,,PA470-Parada 6 / Plaza Ercilla,-33.4558669314027,-70.661014111511,
PA471,,PA471-Vergara / Esq. Gorbea,-33.452462028687,-70.6615236715542,
PA472,,PA472-Vergara / Esq. Sazié,-33.4498900798635,-70.661923221314,
PA348,,PA348-Parada 6 / (M) República,-33.447711954415,-70.6680426041697,
PA349,,PA349-Parada 4 / (M) Unión Latinoamericana,-33.4489267051574,-70.672655157736,
PI454,,PI454-Parada 2 / San Borja,-33.4517205095998,-70.6825740453337,
PI458,,PI458-Parada 2 / (M) Ecuador,-33.4559677088418,-70.7008145678242,
PJ165,,PJ165-Parada 6 / (M) Las Rejas,-33.4575681088049,-70.7080424075905,
PJ215,,PJ215-Avenida Ecuador / Esq. Isla Decepción,-33.4577074508729,-70.712251846323,
PI759,,PI759-Parada 2 / (M) Pajaritos,-33.4570221778253,-70.7156962332971,
PI760,,PI760-Av. Gral. Oscar Bonilla / Esq. Ministro Gana,-33.4565011331172,-70.7184122161804,
PJ628,,PJ628-Avenida La Travesía / Esq. Diag. Teniente Cruz,-33.4575509834942,-70.7415664498975,
PJ629,,PJ629-Avenida La Travesía / Esq. Mar De Drake,-33.4569488585508,-70.7449401619796,
PJ630,,PJ630-Avenida La Travesía / Esq. Jorge Prat,-33.4564813393211,-70.7475881700737,
PJ631,,PJ631-Avenida La Travesía / Esq. Avenida La Estrella,-33.4558163924719,-70.7508013060345,
PJ235,,PJ235-Avenida La Estrella / Esq. El Abeto,-33.4576736120984,-70.7516014393621,
PJ236,,PJ236-Avenida La Estrella / Esq. Avenida Laguna -Sur,-33.4598675191272,-70.7521878246586,
PJ982,,PJ982-Avenida Los Mares / Esq. Oceanía,-33.4647155943626,-70.7572778492479,
PJ260,,PJ260-Avenida La Estrella / Esq. Salvador Gutiérrez,-33.4163911692621,-70.7533506476177,
PJ735,,PJ735-Parada / Escuela Violeta Parra,-33.418722765583,-70.7528114327188,
PJ983,,PJ983-Avenida La Estrella / Esq. Cartaxo,-33.4203782676809,-70.7524446531551,
PJ984,,PJ984-Avenida La Estrella / Esq. Avenida Mapocho,-33.4216195948965,-70.7521587999765,
PJ481,,PJ481-Avenida La Estrella / Esq. Av. José J. Pérez,-33.4288937313444,-70.7506820281881,
PJ985,,PJ985-Avenida La Estrella / Esq. Zapallar,-33.4308048825686,-70.7504751853811,
PJ986,,PJ986-Avenida La Estrella / Esq. Av. San Daniel,-33.4320376941995,-70.7505999687263,
PJ171,,PJ171-Parada / Liceo C87,-33.4444802055493,-70.7500065721456,
PJ123,,PJ123-Parada / Municipalidad De Pudahuel,-33.4447639451968,-70.7449187584943,
PJ987,,PJ987-Parada 5 / (M) Pudahuel,-33.4447517754765,-70.7417483789307,
PJ173,,PJ173-Parada / Villa Los Maitenes,-33.4446462595178,-70.7357771215375,
PJ1777,,PJ1777-Parada / Villa Los Poetas,-33.4446207475207,-70.7338650649578,
PJ126,,PJ126-Parada 1 / Las Torres - San Pablo,-33.4445970334081,-70.7313065385771,
PJ175,,PJ175-Avenida San Pablo / Esq. Gral. J. Buendía,-33.4445288602284,-70.7274067868015,
PJ184,,PJ184-Parada 5 / (M) San Pablo,-33.444378046496,-70.7239281596431,
PJ1573,,PJ1573-Parada 8 / (M) San Pablo,-33.4468061970754,-70.7233759401309,
PJ686,,PJ686-Parada 3 / (M) Neptuno,-33.4504331086007,-70.7231292589069,
PJ908,,PJ908-Avenida Dorsal / Esq. Min Gana,-33.4515463962083,-70.7190750561601,
PJ909,,PJ909-Avenida Dorsal / Esq. Hiram,-33.4511188884788,-70.7166740383782,
PJ1038,,PJ1038-Avenida Dorsal / Esq. Isla Decepción,-33.450687746166,-70.7139459295387,
PJ911,,PJ911-Avenida Dorsal / Esq. España,-33.4502373098659,-70.7116305710874,
PJ912,,PJ912-Avenida Dorsal / Esq. Las Palmas,-33.449912284776,-70.7096996010809,
PJ913,,PJ913-Avenida Dorsal / Esq. Av. Las Rejas -Norte,-33.4495169803174,-70.7071734347049,
PJ34,,PJ34-Nueva Imperial / Esq. Radal,-33.4459736597648,-70.7029236749412,
PJ33,,PJ33-Radal / Esq. Porto Seguro,-33.4479383817014,-70.7027512297366,
PI1393,,PI1393-Radal / Esq. Buzo Sobenes,-33.4501540627162,-70.7028225096426,
PI1392,,PI1392-Radal / Esq. La Coruña,-33.4521331972814,-70.7023232916252,
PI1395,,PI1395-Radal / Esq. Avenida Ecuador,-33.4539632012034,-70.7017824087239,
PA683,,PA683-Unión Americana / Esq. S. Sanfuentes,-33.4512075215355,-70.6739813207771,
PA832,,PA832-Unión Latinoamericana / Esq. Blanco Encalada,-33.4581383363973,-70.672355445417,
PA680,,PA680-Parada / Penitenciaría,-33.4734843813381,-70.6599771683566,
PA672,,PA672-Luis Cousiño / Esq. Av. Gral. Rondizzoni,-33.4703888072184,-70.65954581743,
PA628,,PA628-Nataniel Cox / Esq. Franklin,-33.4724629985272,-70.6497639981069,
PH797,,PH797-Santa Elena / Esq. Carlos Fernández,-33.4732512400098,-70.6262501953672,
PH1552,,PH1552-Parada 3 / Paradero 2 Av.Vicuña Mackenna,-33.4750273786522,-70.6236060064393,
PD1319,,PD1319-Av. Rodrigo De Araya / Esq. Til Til,-33.4747793870248,-70.6189923833937,
PD1317,,PD1317-Av. Rodrigo De Araya / Esq. Avenida Marathon,-33.4747381044697,-70.6142125907546,
PD551,,PD551-Parada 4 / Calle 1A - Avenida Grecia,-33.4730491040911,-70.5564614093986,
PD552,,PD552-Parada 4 / Ictinos - Avenida Grecia,-33.4721590299034,-70.5611135906235,
PD516,,PD516-Parada 4 / Los Molineros - Av. Grecia,-33.4709883621146,-70.5669733659804,
PD517,,PD517-Parada 4 / Cruz Almeyda - Avenida Grecia,-33.4699884050602,-70.5721516850926,
PD555,,PD555-Parada 4 / Ado Chile,-33.4676063670377,-70.5805318646686,
PD650,,PD650-Avenida Marathon / Esq. Carlos Dittborn,-33.4639229130495,-70.6151472079478,
PD1353,,PD1353-Guillermo Mann / Esq. Francisco Meneses,-33.4706879245008,-70.6164294946753,
PH1630,,PH1630-Celia Solar / Esq. Santa Elena,-33.4721623537993,-70.6259360800408,
PI1394,,PI1394-Radal / Esq. La Coruña,-33.4526262264066,-70.7020801090921,
PI1391,,PI1391-Radal / Esq. Buzo Sobenes,-33.450578793652,-70.7026931103673,
PI1269,,PI1269-Radal / Esq. Porto Seguro,-33.4484443570379,-70.7026815124312,
PJ878,,PJ878-Avenida Dorsal / Esq. Los Ediles,-33.449828750737,-70.7096753700504,
PJ879,,PJ879-Avenida Dorsal / Esq. España,-33.4500850312394,-70.7112951600326,
PJ880,,PJ880-Avenida Dorsal / Esq. Santa Marta,-33.45069980754,-70.7146379038559,
PJ882,,PJ882-Avenida Dorsal / Esq. Pardo Villalón,-33.4510532881153,-70.716852404145,
PJ1066,,PJ1066-Territorio Antártico / Esq. Froilán Bijou,-33.4482391465741,-70.7196165214091,
PJ1065,,PJ1065-Territorio Antártico / Esq. Neptuno,-33.4483851066232,-70.7223507728996,
PJ1586,,PJ1586-Parada 10 / (M) San Pablo,-33.444963481709,-70.72288015587,
PJ1776,,PJ1776-Avenida San Pablo / Esq. Las Madreselvas,-33.4443655963861,-70.7265042520299,
PJ991,,PJ991-Parada 2 / Las Torres - San Pablo,-33.4444746576933,-70.7316096100453,
PJ151,,PJ151-Parada / Villa Los Poetas,-33.4444981501357,-70.7343122741695,
PJ152,,PJ152-Parada / Villa Los Maitenes,-33.4445219426627,-70.7362178394527,
PJ1604,,PJ1604-Parada 6 / (M) Pudahuel,-33.4445399768284,-70.7416752991576,
PJ154,,PJ154-Parada / Municipalidad De Pudahuel,-33.4445525815744,-70.7442389773236,
PJ155,,PJ155-Parada / Liceo C87,-33.4443472915634,-70.750158804676,
PJ156,,PJ156-Parada 2 / San Pablo - La Estrella,-33.4440857349822,-70.7529019800195,
PJ995,,PJ995-Rolando Petersen / Esq. Mostar,-33.4310267316154,-70.7501559012109,
PJ996,,PJ996-Rolando Petersen / Esq. Av. José J. Pérez,-33.429529110579,-70.7496891704154,
PJ997,,PJ997-Avenida La Estrella / Esq. Luis Lazzarini,-33.4204375258694,-70.7522081774944,
PJ1017,,PJ1017-Parada / Escuela Violeta Parra,-33.4182018351718,-70.7527891337985,
PA375,,PA375-Parada 2 / (M) Universidad De Chile,-33.4439050600827,-70.6521910003655,
PA376,,PA376-Parada 2 / (M) La Moneda,-33.444900989224,-70.6565547898325,
PA377,,PA377-Parada 2 / (M) Los Héroes,-33.4461629846946,-70.6619801362647,
PJ534,,PJ534-Avenida Carrascal / Esq. Embajador Gómez,-33.4223037465965,-70.6957537156157,
PJ1801,,PJ1801-Río Clarillo / Esq. Av. A. Vespucio,-33.4351314193158,-70.7833590271591,
PJ1052,,PJ1052-Salar De Surire / Esq. María Angélica,-33.4344177717033,-70.7749721069221,
PJ682,,PJ682-J. M. Guzmán Riesco / Esq. Santa Cristina,-33.4330128018142,-70.772577254598,
PJ817,,PJ817-J. M. Guzmán Riesco / Esq. Río Itata,-33.4290463912309,-70.7722814979487,
PJ424,,PJ424-El Tranque / Esq. Cerro Vicuña,-33.436816370714,-70.7713337605773,
PJ210,,PJ210-Av. Gral. Oscar Bonilla / Esq. El Salitre,-33.4503493351345,-70.7511421668559,
PJ211,,PJ211-Av. Gral. Oscar Bonilla / Esq. Pte. Cementerio,-33.450912998975,-70.7482047554111,
PJ212,,PJ212-Av. Gral. Oscar Bonilla / Esq. Pte. Cementerio,-33.4514675703123,-70.745331670021,
PJ213,,PJ213-Av. Gral. Oscar Bonilla / Esq. Pte. Cementerio,-33.4520373787933,-70.7423964544858,
PJ1682,,PJ1682-Parada 7 / (M) Barrancas,-33.4526131527941,-70.7393526607731,
PJ907,,PJ907-Neptuno / Esq. Huelen Huala,-33.4537551718483,-70.7221073136792,
PJ191,,PJ191-Parada 2 / (M) Neptuno,-33.4520686582727,-70.7222460985623,
PJ914,,PJ914-Nueva Imperial / Esq. Gaspar De Orense,-33.4460293392409,-70.7004473310399,
PJ915,,PJ915-Nueva Imperial / Esq. Constantino,-33.4453364933647,-70.6965213659237,
PA6,,PA6-Parada 2 / Hospital San Juan De Dios,-33.4417362266174,-70.6796694083059,
PD343,,PD343-Ramón Cruz / Esq. Dublé Almeyda,-33.4586327208039,-70.5804916346109,
PD344,,PD344-Ramón Cruz / Esq. Av. Castillo Velasco,-33.4605967100994,-70.5807198750806,
PD658,,PD658-Ramón Cruz / Esq. José María Narbona,-33.4630436897781,-70.5810494314299,
PD659,,PD659-Ramón Cruz / Esq. Raúl Silva Castro,-33.4647387802494,-70.5813599722674,
PD660,,PD660-Parada 5 / Ado Chile,-33.4667785730149,-70.5817252101648,
PD567,,PD567-Ramón Cruz / Esq. Peatones 16,-33.469696712796,-70.5822344819132,
PD568,,PD568-Ramón Cruz / Esq. Av. Rodrigo De Araya,-33.4720137277988,-70.5822184909484,
PD664,,PD664-Ramón Cruz / Esq. Los Limoneros,-33.4809855930866,-70.5838065047505,
PD665,,PD665-Ramón Cruz / Esq. Los Limoneros,-33.4835641563629,-70.5847047421891,
PD666,,PD666-Ramón Cruz / Esq. Las Madreselvas,-33.4851174981454,-70.5852377977473,
PD667,,PD667-Ramón Cruz / Esq. Avenida Quilín,-33.4866124106042,-70.585755816882,
PD675,,PD675-Parada 10 / (M) Macul,-33.5072845419294,-70.5900815254472,
PD696,,PD696-Ramón Cruz / Esq. Las Madreselvas,-33.4856228823126,-70.5851393812802,
PD697,,PD697-Ramón Cruz / Esq. 3 Norte,-33.4831947623139,-70.584465549125,
PD698,,PD698-Ramón Cruz / Esq. 4 Norte,-33.481810094701,-70.5840001636646,
PD703,,PD703-Ramón Cruz / Esq. Playa 2,-33.4702776063421,-70.5822256715165,
PD704,,PD704-Parada 6 / Ado Chile,-33.4682436034489,-70.581760437146,
PD705,,PD705-Ramón Cruz / Esq. María Celeste,-33.4653266779844,-70.5812264657385,
PD706,,PD706-Ramón Cruz / Esq. José María Narbona,-33.4635224993261,-70.5809838830863,
PD707,,PD707-Ramón Cruz / Esq. Av. Castillo Velasco,-33.4611214888599,-70.580656236606,
PD708,,PD708-Ramón Cruz / Esq. Dublé Almeyda,-33.459433644508,-70.5804136405645,
PA384,,PA384-Parada 11 / Plaza Italia,-33.4370925191104,-70.6354894049788,
PA41,,PA41-Parada 6 / (M) Universidad Católica,-33.4392348475919,-70.6394084789999,
PA642,,PA642-Parada / Museo Artequín,-33.4440159396218,-70.6837924876887,
PA640,,PA640-Parada / Estadio Marista,-33.4441064851705,-70.6880046094388,
PA641,,PA641-Avenida Portales / Esq. Apóstol Santiago,-33.4443247418176,-70.6915716318911,
PJ1075,,PJ1075-Nueva Imperial / Esq. Díaz Sagredo,-33.4445876213401,-70.6929902389849,
PJ1074,,PJ1074-Nueva Imperial / Esq. Barros Arana,-33.4451865380007,-70.6962107866104,
PJ1608,,PJ1608-Nueva Imperial / Esq. Victorino Laynez,-33.4455456795646,-70.6979712288406,
PJ1610,,PJ1610-Nueva Imperial / Esq. Gaspar De Orense,-33.445936473079,-70.7000517974906,
PJ1607,,PJ1607-Nueva Imperial / Esq. Radal,-33.4459223215539,-70.7020007624586,
PJ1609,,PJ1609-Nueva Imperial / Esq. Santa Petronila,-33.4459038449951,-70.7049167309252,
PJ1611,,PJ1611-Nueva Imperial / Esq. Avenida Las Rejas,-33.4459348051976,-70.707054830559,
PJ1819,,PJ1819-Avenida Dorsal / Esq. Las Acacias,-33.4495061719329,-70.707564807909,
PJ883,,PJ883-Avenida Dorsal / Esq. Claudio Zúñiga,-33.4514732608473,-70.7192113157813,
PJ884,,PJ884-Parada 6 / (M) Neptuno,-33.4516831706049,-70.7220814087376,
PJ885,,PJ885-Neptuno / Esq. Av. Gral. O. Bonilla,-33.4540601978915,-70.7228696575062,
PI764,,PI764-Parada 6 / (M) Barrancas,-33.4525562084341,-70.7387200209747,
PJ216,,PJ216-Av. Gral. Oscar Bonilla / Esq. Rupia Hindú,-33.4519200804835,-70.7420165004414,
PJ217,,PJ217-Av. Gral. Oscar Bonilla / Esq. Los Ediles,-33.4513568496664,-70.7449335579883,
PJ218,,PJ218-Av. Gral. Oscar Bonilla / Esq. Rublo Ruso,-33.4507875495339,-70.7478924101822,
PJ219,,PJ219-Av. Gral. Oscar Bonilla / Esq. El Salitre,-33.4503500175151,-70.7501373984878,
PJ220,,PJ220-Av. Gral. Oscar Bonilla / Esq. Avenida La Estrella,-33.4495719838141,-70.7541354789958,
PJ886,,PJ886-Federico Errázuriz / Esq. Corona Sueca,-33.4472969184508,-70.7624395960063,
PJ887,,PJ887-Federico Errázuriz / Esq. Lucero,-33.4453741326121,-70.7630827046737,
PJ888,,PJ888-Federico Errázuriz / Esq. Av. San Pablo,-33.442254525094,-70.7639876918977,
PJ160,,PJ160-Parada 2 / Serrano - San Pablo,-33.4428023784579,-70.7684435218106,
PJ819,,PJ819-J. M. Guzmán Riesco / Esq. Lo Prado,-33.4300018458944,-70.7725655022322,
PJ1686,,PJ1686-Río Clarillo / Esq. Poike,-33.4334577683627,-70.7753204019649,
PJ1054,,PJ1054-Río Clarillo / Esq. Salar De Ascotán,-33.4333468134593,-70.7775854390367,
PJ56,,PJ56-Parada / Inba,-33.4385781476859,-70.6830495540566,
PJ57,,PJ57-Parada 2 / Santuario De Lourdes,-33.4388102366562,-70.6863401647981,
PJ58,,PJ58-Parada 4 / (M) Gruta De Lourdes,-33.4391050506737,-70.6907108922953,
PJ42,,PJ42-Av. Apóstol Santiago / Esq. Compañía De Jesús,-33.4413751906371,-70.69207803122,
PJ43,,PJ43-Av. Apóstol Santiago / Esq. Nueva Imperial,-33.4442697578557,-70.692295600823,
PJ44,,PJ44-Av. Apóstol Santiago / Esq. Porto Seguro,-33.4469363071959,-70.6924366838667,
PJ874,,PJ874-Porto Seguro / Esq. San Gumercindo,-33.4478329707948,-70.6943958597942,
PJ875,,PJ875-Porto Seguro / Esq. Blanco Garcés,-33.4476878253322,-70.6971577479409,
PJ876,,PJ876-Porto Seguro / Esq. Gaspar De Orense,-33.4478498033299,-70.6998782846063,
PJ877,,PJ877-Porto Seguro / Esq. Radal,-33.4481607928797,-70.7023822856259,
PI1678,,PI1678-Avenida Dorsal / Esq. Av. Las Rejas -Norte,-33.4493941770706,-70.7067923528912,
PA341,,PA341-Parada 3 / (M) Universidad Católica,-33.4407887456124,-70.6411749509024,
PD563,,PD563-Parada 4 / Suárez Mujica,-33.4599478547888,-70.6222359483906,
PA385,,PA385-Parada 3 / (M) Santa Lucía,-33.4424231578722,-70.6452977318862,
PJ1785,,PJ1785-Av. José Jo. Pérez / Esq. Rolando Petersen,-33.4293193983633,-70.7498516676078,
PC711,,PC711-Carlos Antúnez / Esq. Alfredo Barros E.,-33.4275507840562,-70.6138611063812,
PC712,,PC712-Carlos Antúnez / Esq. Av. Pedro De Valdivia,-33.428923266173,-70.610821197467,
PC713,,PC713-Carlos Antúnez / Esq. Av. Ricardo Lyon,-33.4280985562134,-70.6077309924842,
PC714,,PC714-Carlos Antúnez / Esq. Suecia,-33.4276605795699,-70.6057600653303,
PC715,,PC715-Carlos Antúnez / Esq. Avenida Los Leones,-33.4272336966071,-70.6037656997422,
PC716,,PC716-Carlos Antúnez / Esq. L. Thayer Ojeda,-33.4264289169793,-70.6000962781484,
PC717,,PC717-Carlos Antúnez / Esq. Avenida El Bosque,-33.4257768519563,-70.5972342022048,
PC718,,PC718-Carlos Antúnez / Esq. Avenida Tobalaba,-33.4248352058606,-70.5936731737169,
PC700,,PC700-Avenida Eliodoro Yáñez / Esq. J. De Dios Vial Correa,-33.4281656872249,-70.5947246248558,
PC701,,PC701-Avenida Eliodoro Yáñez / Esq. Hernando De Aguirre,-33.4287157853776,-70.5973160067437,
PC702,,PC702-Avenida Eliodoro Yáñez / Esq. Doc. Roberto Del Río,-33.4292399483599,-70.5996767753713,
PC703,,PC703-Avenida Eliodoro Yáñez / Esq. Avenida Los Leones,-33.4298175545099,-70.6023644489187,
PC704,,PC704-Avenida Eliodoro Yáñez / Esq. Suecia,-33.4302386103492,-70.6042533550712,
PC705,,PC705-Avenida Eliodoro Yáñez / Esq. Av. Ricardo Lyon,-33.430678775143,-70.6061964095502,
PC706,,PC706-Parada 4 / Municipalidad De Providencia,-33.4312964626069,-70.6091892963753,
PC707,,PC707-Avenida Eliodoro Yáñez / Esq. Matilde Salamanca,-33.4318350176155,-70.6113966590324,
PC708,,PC708-Avenida Eliodoro Yáñez / Esq. Darío Urzúa,-33.4325846090898,-70.6153299804432,
PC1017,,PC1017-Avenida Eliodoro Yáñez / Esq. Av. Manuel Montt,-33.4331070333485,-70.6171757105984,
PC709,,PC709-Avenida Eliodoro Yáñez / Esq. Av. J. Miguel Claro,-33.433597527039,-70.6192542756677,
PC710,,PC710-Parada 6 / Torres De Tajamar,-33.4305453551889,-70.621557376175,
PJ1786,,PJ1786-Av. José Jo. Pérez / Esq. Avenida La Estrella,-33.4290996111684,-70.7503441468447,
PD1453,,PD1453-Av. Francisco Bilbao / Esq. V. Pérez Rosales,-33.4305180978003,-70.5523092629243,
PC671,,PC671-Av. Padre Hurtado -Sur / Esq. Vía Láctea,-33.4268487378368,-70.5385544953432,
PC673,,PC673-Av. Padre Hurtado -Sur / Esq. Alejandro Fleming,-33.4254579707815,-70.5382299997159,
PC672,,PC672-Av. Padre Hurtado -Sur / Esq. Alejandro Fleming,-33.4240809727023,-70.5380159995293,
PC668,,PC668-Nueva Bilbao / Esq. Cirio,-33.4270557277771,-70.5316757562226,
PC669,,PC669-Nueva Bilbao / Esq. Espigas,-33.427038907391,-70.5342739701213,
PA362,,PA362-Parada / Hospital U.Católica,-33.4419805982635,-70.6386146313735,
PA727,,PA727-Almirante Barroso / Esq. Moneda,-33.4420515792045,-70.6619124717187,
PJ475,,PJ475-Parada / Colegio Saint Orland,-33.4169586779966,-70.7578485008511,
PJ967,,PJ967-Salvador Gutiérrez / Esq. El Arrollo,-33.4167625521301,-70.7557174709968,
PJ968,,PJ968-Salvador Gutiérrez / Esq. Avenida La Estrella,-33.4166171430884,-70.7534412196455,
PC1225,,PC1225-Padre Letelier / Esq. Los Españoles,-33.4183877484801,-70.6120214081397,
PJ965,,PJ965-Salvador Gutiérrez / Esq. El Arrollo,-33.4166745024168,-70.7556307445788,
PJ966,,PJ966-Parada / Colegio Saint Orland,-33.4169804457254,-70.757522027084,
PI1561,,PI1561-Quilín / Esq. Bagdad,-33.5485310559097,-70.7613522569525,
PI1562,,PI1562-Quilín / Esq. Psje. Portezuelo,-33.5501448692504,-70.7623920244948,
PI1565,,PI1565-Avenida 4 Poniente / Esq. Israel,-33.5492443177984,-70.765969859374,
PI1559,,PI1559-Avenida 3 Poniente / Esq. Av. Alfredo Silva,-33.5314659022973,-70.7743194118693,
PI1557,,PI1557-Avenida 3 Poniente / Esq. Carlos Reyes C.,-33.5352401286781,-70.7712844959375,
PI1566,,PI1566-Avenida 4 Poniente / Esq. Rodas,-33.5462997483495,-70.7724751424406,
PI1567,,PI1567-Avenida 4 Poniente / Esq. Constantinopla,-33.5478735846768,-70.7693129399785,
PI1568,,PI1568-Avenida 4 Poniente / Esq. Lautaro,-33.5492956741885,-70.7662886214111,
PI1569,,PI1569-Avenida 4 Poniente / Esq. Cristo Redentor,-33.5506364838942,-70.7633939480976,
PI1563,,PI1563-Quilín / Esq. Egipto,-33.5500247634685,-70.7622140315317,
PI1564,,PI1564-Quilín / Esq. Zapallar,-33.547968939844,-70.7608669721378,
PJ1755,,PJ1755-Parada 4 / Rotonda Sn. Pablo,-33.4438130921258,-70.7828557905984,
PJ1784,,PJ1784-Oceánica / Esq. Cam. Pedro Jorquera,-33.4456101359241,-70.7833110185546,
PJ1807,,PJ1807-Serrano / Esq. Papa San Pedro,-33.4495221376517,-70.7672771732787,
PJ542,,PJ542-Serrano / Esq. Papa San Evaristo,-33.4506847570991,-70.7668844327205,
PJ543,,PJ543-Serrano / Esq. Papa San Sixto,-33.4521773590413,-70.7664338265581,
PJ544,,PJ544-Avenida La Travesía / Esq. Río Corrientes,-33.4538653506874,-70.7654352702621,
PJ545,,PJ545-Avenida La Travesía / Esq. Río Apurimac,-33.45371965887,-70.7624329240225,
